player_non_penalti_goals,home_team,away_team,home_team_goals,minutes_played,status,picas_as,player_red_card,player_second_yellow,player_position,player_penalti_goals,player,is_player_home,puntuacion_media_sofascore_as,sofascore_score,player_assists,date,season,league_round,player_price,away_team_goals,fixed_round
0,valencia,osasuna,1.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.2,0,1611252000,2021,19.0,5490000.0,1.0,19
0,atletico,valencia,3.0,90.0,,2.0,0,0,2,0,gaya,False,5.0,6.5,1,1611518400,2021,20.0,5760000.0,1.0,20
0,valencia,elche,1.0,90.0,,1.0,0,0,2,0,gaya,True,5.0,7.4,0,1612027800,2021,21.0,6220000.0,0.0,21
0,athletic,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,4.0,7.1,0,1612710900,2021,22.0,6800000.0,1.0,22
0,real-madrid,valencia,2.0,90.0,,1.0,0,0,2,0,gaya,False,2.0,6.5,0,1613315700,2021,23.0,7180000.0,0.0,23
0,valencia,celta,2.0,90.0,,1.0,0,0,2,0,gaya,True,4.0,7.1,0,1613842200,2021,24.0,7280000.0,0.0,24
0,getafe,valencia,3.0,90.0,,1.0,0,0,2,0,gaya,False,1.0,6.1,0,1614456000,2021,25.0,7400000.0,0.0,25
0,valencia,villarreal,2.0,90.0,,2.0,0,0,2,0,gaya,True,4.0,6.5,0,1614974400,2021,26.0,6970000.0,1.0,26
0,levante,valencia,,0.0,sanctioned,,0,0,2,0,gaya,False,0.0,,0,1615579200,2021,,,,27
0,valencia,granada,2.0,90.0,,2.0,0,0,2,0,gaya,True,8.0,7.7,1,1616339700,2021,28.0,6140000.0,1.0,28
0,cadiz,valencia,2.0,90.0,,1.0,0,0,2,0,gaya,False,3.0,6.7,0,1617553800,2021,29.0,6530000.0,1.0,29
0,valencia,real-sociedad,2.0,90.0,,1.0,0,0,2,0,gaya,True,2.0,6.5,0,1618150500,2021,30.0,6580000.0,2.0,30
0,betis,valencia,2.0,90.0,,1.0,0,0,2,0,gaya,False,3.0,6.8,0,1618763400,2021,33.0,6450000.0,2.0,31
0,osasuna,valencia,3.0,90.0,,1.0,0,0,2,0,gaya,False,0.0,5.6,0,1619024400,2021,31.0,6350000.0,1.0,32
1,valencia,alaves,1.0,90.0,,2.0,0,0,2,0,gaya,True,11.0,7.0,0,1619281800,2021,32.0,6250000.0,1.0,33
0,valencia,barcelona,2.0,90.0,,2.0,0,0,2,0,gaya,True,4.0,6.3,0,1619982000,2021,34.0,6490000.0,3.0,34
0,valencia,real-valladolid,3.0,90.0,,3.0,0,0,2,0,gaya,True,9.0,7.3,1,1620569700,2021,35.0,6700000.0,0.0,35
0,sevilla,valencia,1.0,11.0,,1.0,0,0,2,0,gaya,False,3.0,6.6,0,1620838800,2021,36.0,6900000.0,0.0,36
0,valencia,eibar,4.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.0,1,1621182600,2021,37.0,7150000.0,1.0,37
0,sd-huesca,valencia,,0.0,ok,,0,0,2,0,gaya,False,0.0,,0,1621699200,2021,,,,38
0,valencia,getafe,1.0,90.0,,1,0,0,2,0,gaya,True,2.0,6.3,0,1628881200,2022,1.0,6010000.0,0.0,1
0,granada,valencia,1.0,90.0,,2,0,0,2,0,gaya,False,7.0,7.4,0,1629567000,2022,2.0,5620000.0,1.0,2
0,valencia,alaves,3.0,90.0,,1,0,0,2,0,gaya,True,5.0,7.5,0,1630095300,2022,3.0,5590000.0,0.0,3
0,osasuna,valencia,1.0,45.0,,1,0,0,2,0,gaya,False,3.0,6.7,0,1631456100,2022,4.0,5000000.0,4.0,4
0,valencia,real-madrid,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1632078000,2022,,,,5
0,sevilla,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1632331800,2022,,,,6
0,valencia,athletic,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1632579300,2022,,,,7
0,cadiz,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1633192200,2022,,,,8
1,barcelona,valencia,3.0,90.0,,3,0,0,2,0,gaya,False,11.0,6.3,0,1634497200,2022,9.0,3930000.0,1.0,9
1,valencia,mallorca,2.0,90.0,,2,0,0,2,0,gaya,True,13.0,7.8,0,1634990400,2022,10.0,4320000.0,2.0,10
0,betis,valencia,4.0,90.0,,1,0,0,2,0,gaya,False,1.0,6.1,0,1635357600,2022,11.0,4810000.0,1.0,11
0,valencia,villarreal,2.0,82.0,,2,0,0,2,0,gaya,True,6.0,7.0,0,1635611400,2022,12.0,5030000.0,0.0,12
0,valencia,atletico,3.0,90.0,,2,0,0,2,0,gaya,True,7.0,7.2,1,1636298100,2022,13.0,5660000.0,3.0,13
0,real-sociedad,valencia,0.0,90.0,,2,0,0,2,0,gaya,False,6.0,7.1,0,1637524800,2022,14.0,6620000.0,0.0,14
0,valencia,rayo-vallecano,1.0,90.0,,1,0,0,2,0,gaya,True,2.0,6.5,0,1638026100,2022,15.0,6920000.0,1.0,15
0,celta,valencia,1.0,90.0,,3,0,0,2,0,gaya,False,9.0,7.2,1,1638734400,2022,16.0,7110000.0,2.0,16
0,valencia,elche,,0.0,sanctioned,,0,0,2,0,gaya,True,0.0,,0,1639243800,2022,,,,17
0,levante,valencia,3.0,90.0,,2,0,0,2,0,gaya,False,6.0,7.2,0,1640030400,2022,18.0,7590000.0,4.0,18
0,valencia,espanyol,,0.0,doubt,,0,0,2,0,gaya,True,0.0,,0,1640963700,2022,,,,19
0,real-madrid,valencia,4.0,90.0,,2,0,0,2,0,gaya,False,4.0,6.3,0,1641672000,2022,20.0,7870000.0,1.0,20
0,valencia,sevilla,1.0,89.0,,2,0,1,2,0,gaya,True,4.0,6.8,1,1642624200,2022,21.0,7890000.0,1.0,21
0,atletico,valencia,,0.0,sanctioned,,0,0,2,0,gaya,False,0.0,,0,1642881600,2022,,,,22
0,valencia,real-sociedad,0.0,90.0,,2,0,0,2,0,gaya,True,7.0,7.5,0,1644152400,2022,23.0,6940000.0,0.0,23
0,alaves,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1644757200,2022,,,,24
0,valencia,barcelona,1.0,65.0,,1,0,0,2,0,gaya,True,2.0,6.2,0,1645370100,2022,25.0,6580000.0,4.0,25
0,mallorca,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1645880400,2022,,,,26
0,valencia,granada,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1646501400,2022,,,,27
0,getafe,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1647115200,2022,,,,28
0,elche,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1647702900,2022,,,,29
0,valencia,cadiz,0.0,4.0,,SC,0,0,2,0,gaya,True,2.0,6.6,0,1649003400,2022,30.0,4710000.0,0.0,30
0,rayo-vallecano,valencia,1.0,90.0,,1,0,0,2,0,gaya,False,3.0,6.6,0,1649703600,2022,31.0,4930000.0,1.0,31
0,valencia,osasuna,1.0,83.0,,1,0,0,2,0,gaya,True,2.0,6.5,0,1650126600,2022,32.0,5100000.0,2.0,32
0,villarreal,valencia,2.0,35.0,,2,0,0,2,0,gaya,False,4.0,6.5,0,1650396600,2022,33.0,5150000.0,0.0,33
0,valencia,levante,1.0,31.0,,1,1,0,2,0,gaya,True,-3.0,5.6,1,1651336200,2022,34.0,5380000.0,1.0,34
0,athletic,valencia,,0.0,sanctioned,,0,0,2,0,gaya,False,0.0,,0,1651932900,2022,,,,35
0,valencia,betis,,0.0,ok,,0,0,2,0,gaya,True,0.0,,0,1652202000,2022,,,,36
0,espanyol,valencia,1.0,90.0,,1,0,0,2,0,gaya,False,4.0,7.1,0,1652545800,2022,37.0,4530000.0,1.0,37
0,valencia,celta,2.0,90.0,,2,0,0,2,0,gaya,True,5.0,6.9,0,1653147000,2022,38.0,4850000.0,0.0,38
0,valencia,girona,,0.0,sanctioned,,0,0,2,0,gaya,True,0.0,,0,1660498200,2023,,,,1
0,athletic,valencia,,0.0,sanctioned,,0,0,2,0,gaya,False,0.0,,0,1661095800,2023,,,,2
0,valencia,atletico,,0.0,sanctioned,,0,0,2,0,gaya,True,0.0,,0,1661803200,2023,,,,3
0,valencia,getafe,,0.0,sanctioned,,0,0,2,0,gaya,True,0.0,,0,1662318000,2023,,,,4
0,rayo-vallecano,valencia,2.0,64.0,,1.0,0,0,2,0,gaya,False,3.0,6.6,0,1662811200,2023,5.0,3510000.0,1.0,5
0,valencia,celta,3.0,84.0,,2.0,0,0,2,0,gaya,True,8.0,7.9,0,1663432200,2023,6.0,3720000.0,0.0,6
0,espanyol,valencia,2.0,90.0,,2.0,0,0,2,0,gaya,False,8.0,7.7,1,1664712000,2023,7.0,4290000.0,2.0,7
0,osasuna,valencia,1.0,90.0,,3.0,0,0,2,0,gaya,False,9.0,7.5,0,1665169200,2023,8.0,4540000.0,2.0,8
0,valencia,elche,2.0,87.0,,2.0,0,0,2,0,gaya,True,7.0,7.4,0,1665843300,2023,9.0,5150000.0,2.0,9
0,sevilla,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,5.0,7.5,0,1666112400,2023,10.0,5400000.0,1.0,10
0,valencia,mallorca,1.0,90.0,,1.0,0,0,2,0,gaya,True,4.0,7.2,0,1666456200,2023,11.0,5710000.0,2.0,11
0,valencia,barcelona,0.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.4,0,1667070000,2023,12.0,6020000.0,1.0,12
0,real-sociedad,valencia,1.0,90.0,,2.0,0,0,2,0,gaya,False,6.0,7.1,0,1667747700,2023,13.0,6590000.0,1.0,13
0,valencia,betis,3.0,90.0,,2.0,0,0,2,0,gaya,True,9.0,8.3,1,1668106800,2023,14.0,6860000.0,0.0,14
0,villarreal,valencia,2.0,90.0,,2.0,0,0,2,0,gaya,False,5.0,6.9,0,1672499700,2023,15.0,7790000.0,1.0,15
0,valencia,cadiz,0.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.1,0,1673035200,2023,16.0,7760000.0,1.0,16
1,valencia,almeria,2.0,90.0,,3.0,0,0,2,0,gaya,True,15.0,8.1,0,1674504000,2023,18.0,8250000.0,2.0,17
0,real-valladolid,valencia,1.0,82.0,,1.0,0,0,2,0,gaya,False,3.0,6.8,0,1674997200,2023,19.0,8610000.0,0.0,18
0,real-madrid,valencia,2.0,90.0,,1.0,0,0,2,0,gaya,False,2.0,6.5,0,1675368000,2023,17.0,8800000.0,0.0,19
0,girona,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,4.0,7.0,0,1675610100,2023,20.0,8860000.0,0.0,20
0,valencia,athletic,1.0,90.0,,1.0,0,0,2,0,gaya,True,6.0,7.8,0,1676145600,2023,21.0,8700000.0,2.0,21
0,getafe,valencia,1.0,58.0,,1.0,0,0,2,0,gaya,False,5.0,7.4,0,1676923200,2023,22.0,8430000.0,0.0,22
0,valencia,real-sociedad,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1677355200,2023,,,,23
0,barcelona,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1678029300,2023,,,,24
0,valencia,osasuna,1.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.1,0,1678564800,2023,25.0,6630000.0,0.0,25
0,atletico,valencia,3.0,90.0,,1.0,0,0,2,0,gaya,False,3.0,6.7,0,1679169600,2023,26.0,7100000.0,0.0,26
0,valencia,rayo-vallecano,1.0,90.0,,3.0,0,0,2,0,gaya,True,8.0,7.3,0,1680548400,2023,27.0,7640000.0,1.0,27
0,almeria,valencia,2.0,90.0,,1.0,0,0,2,0,gaya,False,3.0,6.7,0,1681057800,2023,28.0,7940000.0,1.0,28
0,valencia,sevilla,0.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.1,0,1681671600,2023,29.0,8190000.0,2.0,29
0,elche,valencia,0.0,90.0,,2.0,0,0,2,0,gaya,False,6.0,7.3,0,1682251200,2023,30.0,8550000.0,2.0,30
0,valencia,real-valladolid,2.0,90.0,,2.0,0,0,2,0,gaya,True,5.0,6.6,0,1682616600,2023,31.0,8830000.0,1.0,31
0,cadiz,valencia,,0.0,ok,,0,0,2,0,gaya,False,0.0,,0,1682856000,2023,,,,32
0,valencia,villarreal,1.0,90.0,,1.0,0,0,2,0,gaya,True,3.0,6.7,0,1683135000,2023,33.0,9240000.0,1.0,33
0,celta,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,2.0,6.2,0,1684065600,2023,34.0,9580000.0,2.0,34
0,valencia,real-madrid,1.0,89.0,,3.0,0,0,2,0,gaya,True,8.0,7.2,0,1684686600,2023,35.0,9720000.0,0.0,35
0,mallorca,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,4.0,7.2,0,1685035800,2023,36.0,9870000.0,0.0,36
0,valencia,espanyol,2.0,90.0,,1.0,0,0,2,0,gaya,True,4.0,6.9,1,1685293200,2023,37.0,10020000.0,2.0,37
0,betis,valencia,1.0,90.0,,2.0,0,0,2,0,gaya,False,5.0,6.7,0,1685905200,2023,38.0,10510000.0,1.0,38
0,sevilla,valencia,1.0,87.0,,1,0,0,2,0,gaya,False,3.0,6.9,0,1691784000,2024,1.0,5780000.0,2.0,1
0,valencia,las-palmas,1.0,90.0,,1,0,0,2,0,gaya,True,4.0,7.2,0,1692387000,2024,2.0,5590000.0,0.0,2
0,valencia,osasuna,1.0,90.0,,2,0,0,2,0,gaya,True,8.0,8.0,0,1693157400,2024,3.0,5350000.0,2.0,3
0,alaves,valencia,1.0,90.0,,2,0,0,2,0,gaya,False,6.0,7.2,0,1693672200,2024,4.0,5510000.0,0.0,4
0,valencia,atletico,3.0,70.0,,1,0,0,2,0,gaya,True,3.0,6.9,0,1694873700,2024,5.0,5780000.0,0.0,5
0,almeria,valencia,2.0,90.0,,1,0,0,2,0,gaya,False,4.0,7.0,0,1695495600,2024,6.0,5590000.0,2.0,6
0,valencia,real-sociedad,0.0,55.0,,1,0,0,2,0,gaya,True,2.0,6.2,0,1695843000,2024,7.0,5570000.0,1.0,7
0,betis,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1696186800,2024,,,,8
0,mallorca,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1696696200,2024,,,,9
1,valencia,cadiz,2.0,90.0,,3,0,0,2,0,gaya,True,14.0,7.6,0,1698087600,2024,10.0,3840000.0,0.0,10
0,athletic,valencia,2.0,90.0,,1,0,0,2,0,gaya,False,4.0,7.1,0,1698600600,2024,11.0,4430000.0,2.0,11
0,valencia,granada,1.0,90.0,,2,0,0,2,0,gaya,True,7.0,7.5,0,1699197300,2024,12.0,4890000.0,0.0,12
0,real-madrid,valencia,5.0,55.0,,1,0,0,2,0,gaya,False,1.0,6.0,0,1699732800,2024,13.0,5310000.0,1.0,13
0,valencia,celta,0.0,45.0,,1,0,0,2,0,gaya,True,2.0,6.5,0,1700925300,2024,14.0,5750000.0,0.0,14
0,girona,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1701522000,2024,,,,15
0,getafe,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1702065600,2024,,,,16
0,valencia,barcelona,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1702756800,2024,,,,17
0,rayo-vallecano,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1703008800,2024,,,,18
0,valencia,villarreal,3.0,78.0,,2,0,0,2,0,gaya,True,6.0,7.1,1,1704227400,2024,19.0,4200000.0,1.0,19
0,cadiz,valencia,1.0,66.0,,1,0,0,2,0,gaya,False,2.0,6.4,0,1705245300,2024,20.0,4820000.0,4.0,20
0,valencia,athletic,1.0,90.0,,2,0,0,2,0,gaya,True,6.0,7.1,1,1705771800,2024,21.0,4910000.0,0.0,21
0,atletico,valencia,2.0,90.0,,1,0,0,2,0,gaya,False,3.0,6.7,0,1706472000,2024,22.0,5220000.0,0.0,22
0,valencia,almeria,2.0,90.0,,1,0,0,2,0,gaya,True,3.0,6.8,0,1706965200,2024,23.0,5350000.0,1.0,23
0,las-palmas,valencia,2.0,90.0,,2,0,0,2,0,gaya,False,4.0,6.3,0,1707595200,2024,24.0,5290000.0,0.0,24
0,valencia,sevilla,0.0,90.0,,2,0,0,2,0,gaya,True,7.0,7.6,0,1708200000,2024,25.0,5080000.0,0.0,25
0,valencia,real-madrid,2.0,90.0,,2,0,0,2,0,gaya,True,5.0,6.8,0,1709409600,2024,27.0,5420000.0,2.0,26
0,valencia,getafe,1.0,90.0,,2,0,0,2,0,gaya,True,7.0,7.6,0,1709989200,2024,28.0,5610000.0,0.0,27
0,villarreal,valencia,1.0,40.0,,1,0,0,2,0,gaya,False,3.0,6.7,0,1710688500,2024,29.0,5920000.0,0.0,28
0,valencia,mallorca,,0.0,doubt,,0,0,2,0,gaya,True,0.0,,0,1711819800,2024,,,,29
0,granada,valencia,,0.0,doubt,,0,0,2,0,gaya,False,0.0,,0,1712253600,2024,,,,30
0,osasuna,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1713207600,2024,,,,31
0,valencia,betis,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1713630600,2024,,,,32
0,barcelona,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1714417200,2024,,,,33
0,valencia,alaves,,0.0,doubt,,0,0,2,0,gaya,True,0.0,,0,1714926600,2024,,,,34
0,valencia,rayo-vallecano,,0.0,ok,,0,0,2,0,gaya,True,0.0,,0,1715531400,2024,,,,35
0,real-sociedad,valencia,1.0,30.0,,2,0,0,2,0,gaya,False,5.0,6.7,0,1715889600,2024,36.0,3310000.0,0.0,36
0,valencia,girona,1.0,11.0,,SC,0,0,2,0,gaya,True,1.0,6.3,0,1716138000,2024,37.0,3510000.0,3.0,37
0,celta,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1716732900,2024,,,,38
0,valencia,barcelona,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1723923000,2025,,,,1
0,celta,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1724432400,2025,,,,2
0,athletic,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1724864400,2025,,,,3
0,valencia,villarreal,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1725132600,2025,,,,4
0,atletico,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1726426800,2025,,,,5
0,valencia,girona,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1726936200,2025,,,,6
0,valencia,osasuna,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1727197200,2025,,,,7
0,real-sociedad,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1727541000,2025,,,,8
0,leganes,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1728068400,2025,,,,9
0,valencia,las-palmas,2.0,24.0,,1.0,0,0,2,0,gaya,True,5.0,7.2,1,1729537200,2025,10.0,3010000.0,3.0,10
0,getafe,valencia,1.0,75.0,,1.0,0,0,2,0,gaya,False,3.0,6.8,0,1730042100,2025,11.0,3310000.0,1.0,11
0,valencia,betis,4.0,90.0,,1.0,0,0,2,0,gaya,True,3.0,6.9,0,1732366800,2025,14.0,3070000.0,2.0,12
0,mallorca,valencia,2.0,90.0,,2.0,0,0,2,0,gaya,False,4.0,6.5,0,1732910400,2025,15.0,3100000.0,1.0,13
0,valencia,rayo-vallecano,0.0,45.0,,1.0,0,0,2,0,gaya,True,3.0,6.8,0,1733592600,2025,16.0,3150000.0,1.0,14
0,real-valladolid,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1734120000,2025,,,,15
0,espanyol,valencia,,0.0,injured,,0,0,2,0,gaya,False,0.0,,0,1734553800,2025,,,,16
0,valencia,alaves,,0.0,doubt,,0,0,2,0,gaya,True,0.0,,0,1734872400,2025,,,,17
0,valencia,real-madrid,,0.0,injured,,0,0,2,0,gaya,True,0.0,,0,1735934400,2025,,,,18
0,sevilla,valencia,1.0,68.0,,1.0,0,0,2,0,gaya,False,4.0,7.3,0,1736625600,2025,19.0,1810000.0,1.0,19
0,valencia,real-sociedad,1.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.6,0,1737316800,2025,20.0,2170000.0,0.0,20
0,barcelona,valencia,7.0,60.0,,0.0,0,0,2,0,gaya,False,-2.0,5.9,0,1737921600,2025,21.0,3100000.0,1.0,21
0,valencia,celta,2.0,90.0,,1.0,0,0,2,0,gaya,True,2.0,6.2,0,1738509300,2025,22.0,3120000.0,1.0,22
0,valencia,leganes,2.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.5,0,1739114100,2025,23.0,2850000.0,0.0,23
0,villarreal,valencia,1.0,90.0,,1.0,0,0,2,0,gaya,False,3.0,6.8,0,1739649600,2025,24.0,3100000.0,1.0,24
0,valencia,atletico,0.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.4,0,1740245400,2025,25.0,2970000.0,3.0,25
0,osasuna,valencia,3.0,67.0,,1.0,0,0,2,0,gaya,False,3.0,6.8,0,1740945600,2025,26.0,3100000.0,3.0,26
0,valencia,real-valladolid,2.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.5,0,1741455000,2025,27.0,3170000.0,1.0,27
0,girona,valencia,1.0,90.0,,2.0,0,0,2,0,gaya,False,7.0,7.6,0,1742068800,2025,28.0,3330000.0,1.0,28
0,valencia,mallorca,1.0,90.0,,1.0,0,0,2,0,gaya,True,4.0,7.3,0,1743352200,2025,29.0,3920000.0,0.0,29
0,real-madrid,valencia,,0.0,sanctioned,,0,0,2,0,gaya,False,0.0,,0,1743862500,2025,,,,30
0,valencia,sevilla,1.0,90.0,,2.0,0,0,2,0,gaya,True,6.0,7.2,0,1744398000,2025,31.0,3920000.0,0.0,31
0,rayo-vallecano,valencia,1.0,66.0,,1.0,0,0,2,0,gaya,False,4.0,7.0,0,1745064000,2025,32.0,4380000.0,1.0,32
0,valencia,espanyol,1.0,90.0,,2.0,0,0,2,0,gaya,True,7.0,7.4,0,1745341200,2025,33.0,4420000.0,1.0,33
0,las-palmas,valencia,2.0,73.0,,2.0,0,0,2,0,gaya,False,4.0,6.4,0,1746289800,2025,34.0,4750000.0,3.0,34
0,valencia,getafe,3.0,80.0,,2.0,0,0,2,0,gaya,True,6.0,7.1,0,1746878400,2025,35.0,4950000.0,0.0,35
0,alaves,valencia,1.0,90.0,,2.0,0,0,2,0,gaya,False,6.0,7.1,0,1747242000,2025,36.0,5180000.0,0.0,36
0,valencia,athletic,0.0,82.0,,1.0,0,0,2,0,gaya,True,2.0,6.5,0,1747587600,2025,37.0,5370000.0,1.0,37
0,betis,valencia,,0.0,ok,,0,0,2,0,gaya,False,0.0,,0,1748026800,2025,,,,38
0,valencia,barcelona,1.0,26.0,,2,0,0,2,0,gerard-martin,False,5.0,6.9,0,1723923000,2025,1.0,1960000.0,2.0,1
0,barcelona,athletic,2.0,1.0,,SC,0,0,2,0,gerard-martin,True,0.0,,0,1724518800,2025,2.0,1960000.0,1.0,2
0,rayo-vallecano,barcelona,1.0,65.0,,1,0,0,2,0,gerard-martin,False,3.0,6.6,0,1724787000,2025,3.0,1960000.0,2.0,3
0,girona,barcelona,1.0,1.0,,SC,0,0,2,0,gerard-martin,False,0.0,,0,1726409700,2025,5.0,590000.0,4.0,4
0,villarreal,barcelona,1.0,90.0,,3,0,0,2,0,gerard-martin,False,7.0,6.7,0,1727022600,2025,6.0,510000.0,5.0,5
0,barcelona,getafe,1.0,2.0,,SC,0,0,2,0,gerard-martin,True,0.0,,0,1727290800,2025,7.0,600000.0,0.0,6
0,osasuna,barcelona,4.0,70.0,,1,0,0,2,0,gerard-martin,False,3.0,6.5,1,1727550000,2025,8.0,630000.0,2.0,7
0,alaves,barcelona,0.0,9.0,,1,0,0,2,0,gerard-martin,False,3.0,6.6,0,1728224100,2025,9.0,570000.0,3.0,8
0,barcelona,sevilla,5.0,14.0,,1,0,0,2,0,gerard-martin,True,2.0,6.5,0,1729450800,2025,10.0,510000.0,1.0,9
0,real-madrid,barcelona,,0.0,ok,,0,0,2,0,gerard-martin,False,0.0,,0,1729969200,2025,,,,10
0,barcelona,espanyol,,0.0,ok,,0,0,2,0,gerard-martin,True,0.0,,0,1730646900,2025,,,,11
0,real-sociedad,barcelona,,0.0,ok,,0,0,2,0,gerard-martin,False,0.0,,0,1731268800,2025,,,,12
0,celta,barcelona,2.0,45.0,,0,0,0,2,0,gerard-martin,False,1.0,6.7,0,1732392000,2025,14.0,310000.0,2.0,13
0,barcelona,las-palmas,1.0,64.0,,0,0,0,2,0,gerard-martin,True,1.0,6.6,0,1732971600,2025,15.0,310000.0,2.0,14
0,mallorca,barcelona,,0.0,ok,,0,0,2,0,gerard-martin,False,0.0,,0,1733248800,2025,,,,15
0,betis,barcelona,,0.0,ok,,0,0,2,0,gerard-martin,False,0.0,,0,1733584500,2025,,,,16
0,barcelona,leganes,,0.0,ok,,0,0,2,0,gerard-martin,True,0.0,,0,1734292800,2025,,,,17
0,barcelona,atletico,,0.0,ok,,0,0,2,0,gerard-martin,True,0.0,,0,1734811200,2025,,,,18
0,getafe,barcelona,,0.0,ok,,0,0,2,0,gerard-martin,False,0.0,,0,1737230400,2025,,,,19
0,barcelona,valencia,7.0,30.0,,2,0,0,2,0,gerard-martin,True,5.0,6.9,0,1737921600,2025,21.0,240000.0,1.0,20
0,barcelona,alaves,1.0,7.0,,SC,0,0,2,0,gerard-martin,True,2.0,6.9,0,1738501200,2025,22.0,240000.0,0.0,21
0,sevilla,barcelona,1.0,1.0,,SC,0,0,2,0,gerard-martin,False,0.0,,0,1739131200,2025,23.0,240000.0,4.0,22
0,barcelona,rayo-vallecano,,0.0,ok,,0,0,2,0,gerard-martin,True,0.0,,0,1739822400,2025,,,,23
0,las-palmas,barcelona,0.0,1.0,,SC,0,0,2,0,gerard-martin,False,0.0,,0,1740254400,2025,25.0,240000.0,2.0,24
1,barcelona,real-sociedad,4.0,90.0,,3,0,0,2,0,gerard-martin,True,15.0,8.1,0,1740928500,2025,26.0,240000.0,0.0,25
0,atletico,barcelona,2.0,4.0,,1,0,0,2,0,gerard-martin,False,2.0,6.5,0,1742155200,2025,28.0,440000.0,4.0,26
0,barcelona,osasuna,3.0,7.0,,2,0,0,2,0,gerard-martin,True,5.0,6.7,0,1743105600,2025,27.0,440000.0,0.0,27
0,barcelona,girona,4.0,90.0,,2,0,0,2,0,gerard-martin,True,6.0,7.1,1,1743344100,2025,29.0,440000.0,1.0,28
0,barcelona,betis,1.0,15.0,,2,0,0,2,0,gerard-martin,True,5.0,6.7,0,1743879600,2025,30.0,650000.0,1.0,29
0,leganes,barcelona,0.0,49.0,,3,0,0,2,0,gerard-martin,False,7.0,6.7,0,1744484400,2025,31.0,1040000.0,1.0,30
0,barcelona,celta,4.0,88.0,,1,0,0,2,0,gerard-martin,True,2.0,6.5,0,1745072100,2025,32.0,2660000.0,3.0,31
0,barcelona,mallorca,1.0,13.0,,2,0,0,2,0,gerard-martin,True,5.0,6.7,0,1745350200,2025,33.0,3100000.0,0.0,32
0,real-valladolid,barcelona,1.0,90.0,,1,0,0,2,0,gerard-martin,False,7.0,8.1,1,1746298800,2025,34.0,3450000.0,2.0,33
0,barcelona,real-madrid,4.0,57.0,,2,0,0,2,0,gerard-martin,True,4.0,6.4,0,1746972900,2025,35.0,3730000.0,3.0,34
0,espanyol,barcelona,0.0,45.0,,2,0,0,2,0,gerard-martin,False,6.0,7.0,0,1747337400,2025,36.0,3860000.0,2.0,35
0,barcelona,villarreal,2.0,45.0,,1,0,0,2,0,gerard-martin,True,3.0,6.6,0,1747587600,2025,37.0,3960000.0,3.0,36
