player_price,fixed_round,player_position_1,player_position_2,player_position_3,player_position_4,status_mapped_ok,status_mapped_doubt,status_mapped_sanctioned,puntuacion_media_roll_avg_3,minutes_played_roll_avg_3,prediction_target_puntuacion_media_roll_avg,calculated_injury_severity,player_team_strength,recent_price_change_1,price_change_time_ratio,season,player
1940000,6,False,True,False,False,True,False,False,2.0,90.0,2.6666666666666665,0,293,-120000,-0.28922631959508316,2025,a-catena
1850000,7,False,True,False,False,True,False,False,3.0,90.0,5.0,0,293,-90000,-0.33444816053511706,2025,a-catena
1760000,8,False,True,False,False,True,False,False,1.3333333333333333,60.0,5.666666666666667,0,293,-90000,-0.25510204081632654,2025,a-catena
1650000,9,False,True,False,False,True,False,False,2.0,60.0,6.333333333333333,0,293,-110000,-0.18717032499574612,2025,a-catena
1470000,10,False,True,False,False,True,False,False,2.6666666666666665,60.0,4.666666666666667,0,293,-180000,-0.1488095238095238,2025,a-catena
1600000,11,False,True,False,False,True,False,False,5.0,90.0,3.3333333333333335,0,293,130000,0.18260991712319147,2025,a-catena
1920000,12,False,True,False,False,True,False,False,5.666666666666667,90.0,2.6666666666666665,0,293,320000,0.64882400648824,2025,a-catena
2400000,13,False,True,False,False,True,False,False,6.333333333333333,90.0,4.333333333333333,0,293,480000,0.7936507936507936,2025,a-catena
2400000,14,False,True,False,False,True,False,False,4.666666666666667,90.0,5.0,0,293,0,0.0,2025,a-catena
2240000,15,False,True,False,False,True,False,False,3.3333333333333335,90.0,3.6666666666666665,0,293,-160000,-0.22333891680625348,2025,a-catena
2120000,16,False,True,False,False,True,False,False,2.6666666666666665,90.0,2.6666666666666665,0,293,-120000,-0.23557126030624265,2025,a-catena
2220000,17,False,True,False,False,True,False,False,4.333333333333333,90.0,2.6666666666666665,0,293,100000,0.19912385503783353,2025,a-catena
1995000,18,False,True,False,False,False,False,True,5.0,90.0,3.6666666666666665,0,293,-225000,-0.36231884057971014,2025,a-catena
1770000,19,False,True,False,False,True,False,False,3.6666666666666665,60.0,4.333333333333333,0,293,-225000,-0.11887779362815026,2025,a-catena
1840000,20,False,True,False,False,True,False,False,2.6666666666666665,60.0,4.333333333333333,0,293,70000,0.11421112742698646,2025,a-catena
1940000,21,False,True,False,False,True,False,False,2.6666666666666665,60.0,4.666666666666667,0,293,100000,0.22675736961451248,2025,a-catena
1820000,22,False,True,False,False,True,False,False,3.6666666666666665,90.0,3.6666666666666665,0,293,-120000,-0.156128024980484,2025,a-catena
1860000,23,False,True,False,False,True,False,False,4.333333333333333,90.0,3.6666666666666665,0,293,40000,0.057126535275635534,2025,a-catena
1890000,24,False,True,False,False,True,False,False,4.333333333333333,90.0,3.3333333333333335,0,293,30000,0.07230657989877079,2025,a-catena
1950000,25,False,True,False,False,True,False,False,4.666666666666667,90.0,3.3333333333333335,0,293,60000,0.11204481792717087,2025,a-catena
1910000,26,False,True,False,False,True,False,False,3.6666666666666665,84.33333333333333,4.0,0,293,-40000,-0.051440329218107,2025,a-catena
1810000,27,False,True,False,False,True,False,False,3.6666666666666665,84.33333333333333,5.333333333333333,0,293,-100000,-0.08329168748958854,2025,a-catena
1730000,28,False,True,False,False,True,False,False,3.3333333333333335,84.33333333333333,6.0,0,293,-80000,-0.08338544923910778,2025,a-catena
1690000,29,False,True,False,False,True,False,False,3.3333333333333335,90.0,5.666666666666667,0,293,-40000,-0.16220600162206,2025,a-catena
1620000,30,False,True,False,False,True,False,False,4.0,90.0,4.333333333333333,0,293,-70000,-0.09997143673236218,2025,a-catena
1750000,31,False,True,False,False,True,False,False,5.333333333333333,90.0,2.6666666666666665,0,293,130000,0.2635847526358475,2025,a-catena
2010000,32,False,True,False,False,True,False,False,6.0,86.0,2.6666666666666665,0,293,260000,0.4298941798941799,2025,a-catena
2200000,33,False,True,False,False,True,False,False,5.666666666666667,86.0,6.0,0,293,190000,0.5225522552255225,2025,a-catena
2140000,34,False,True,False,False,False,False,True,4.333333333333333,71.0,7.333333333333333,0,293,-60000,-0.07815552950371239,2025,a-catena
2080000,35,False,True,False,False,True,False,False,2.6666666666666665,45.0,7.666666666666667,0,293,-60000,-0.08470986869970351,2025,a-catena
160000,1,True,False,False,False,True,False,False,,,0.0,0,215,0,0.0,2019,a-fernandez
160000,2,True,False,False,False,True,False,False,,,0.0,0,215,0,0.0,2019,a-fernandez
160000,3,True,False,False,False,True,False,False,,,0.0,0,215,0,0.0,2019,a-fernandez
160000,4,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,5,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,6,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,7,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,8,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,9,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,10,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,11,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,12,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,13,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,14,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,15,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,16,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
